system,sample_id,group_id,dynamic_bin,event,evaluation_stratum,dataset,run,epoch,window,total_mse,common_mse,spatial_mse,decomposition_residual
WECC179,33002304,553f40a71fc430670347e1d9e52febbeba0111f5f826e47c97bb2f77d02817ef,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.01721174548871413,0.01652436453650963,0.0006873809522044957,0.0
WECC179,33002304,553f40a71fc430670347e1d9e52febbeba0111f5f826e47c97bb2f77d02817ef,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.008070311726440496,0.005399737709937434,0.002670574016503062,0.0
WECC179,33002304,553f40a71fc430670347e1d9e52febbeba0111f5f826e47c97bb2f77d02817ef,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.014372480103636572,0.013847001440473168,0.0005254786631634067,3.469446951953614e-18
WECC179,33002304,553f40a71fc430670347e1d9e52febbeba0111f5f826e47c97bb2f77d02817ef,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.019262057876367852,0.01870833572981323,0.0005537221465546204,0.0
WECC179,33002028,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.0031053079835762915,0.0028658102584535857,0.00023949772512270632,4.336808689942018e-19
WECC179,33002028,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.0013852650123718174,0.0004651841414050416,0.0009200808709667758,5.421010862427522e-20
WECC179,33002028,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.001992537980963217,0.0017490180344866665,0.00024351994647655068,4.336808689942018e-19
WECC179,33002028,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.0037228195774227884,0.003553147047938495,0.00016967252948429348,4.336808689942018e-19
WECC179,33001536,d1c73ad7f89cecebf5d309ffc582b8813fd2684d9e5292817f64b5779877a341,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.013451123636286222,0.012781692280269326,0.0006694313560168943,1.734723475976807e-18
WECC179,33001536,d1c73ad7f89cecebf5d309ffc582b8813fd2684d9e5292817f64b5779877a341,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.005079835189210825,0.0017299262809619942,0.0033499089082488307,4.336808689942018e-19
WECC179,33001536,d1c73ad7f89cecebf5d309ffc582b8813fd2684d9e5292817f64b5779877a341,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.010694360737797845,0.010212106862240054,0.0004822538755577913,0.0
WECC179,33001536,d1c73ad7f89cecebf5d309ffc582b8813fd2684d9e5292817f64b5779877a341,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.015391794769215109,0.014915808223986997,0.0004759865452281101,1.734723475976807e-18
WECC179,33002172,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.0031053070668814846,0.0028658093267177275,0.00023949774016375727,0.0
WECC179,33002172,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.0013852648801542112,0.0004651840882989883,0.0009200807918552232,2.710505431213761e-19
WECC179,33002172,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.0019925373127729832,0.001749017332706854,0.00024351998006612885,2.168404344971009e-19
WECC179,33002172,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.003722818482696321,0.0035531459361532705,0.00016967254654305083,4.336808689942018e-19
WECC179,33001692,53355801ac42e3ce331f15b5f1d0752b291488a82971a284acc314613381e2f5,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.015740237635530167,0.014758974391054606,0.0009812632444755635,3.469446951953614e-18
WECC179,33001692,53355801ac42e3ce331f15b5f1d0752b291488a82971a284acc314613381e2f5,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.006321219862667915,0.002720481575960367,0.003600738286707548,0.0
WECC179,33001692,53355801ac42e3ce331f15b5f1d0752b291488a82971a284acc314613381e2f5,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.013639692820587277,0.012743026735805303,0.0008966660847819727,1.734723475976807e-18
WECC179,33001692,53355801ac42e3ce331f15b5f1d0752b291488a82971a284acc314613381e2f5,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.017523717863552557,0.01677094162803151,0.000752776235521047,0.0
WECC179,33001764,c81290b98115c70532d5d2e56ef915173dc3f409c94bf682147b89744ef2507e,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.01638905321085283,0.0152004196577143,0.0011886335531385325,3.469446951953614e-18
WECC179,33001764,c81290b98115c70532d5d2e56ef915173dc3f409c94bf682147b89744ef2507e,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.01093813884842297,0.0026399177379061688,0.008298221110516802,0.0
WECC179,33001764,c81290b98115c70532d5d2e56ef915173dc3f409c94bf682147b89744ef2507e,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.0158811413374561,0.01473655810708202,0.0011445832303740812,3.469446951953614e-18
WECC179,33001764,c81290b98115c70532d5d2e56ef915173dc3f409c94bf682147b89744ef2507e,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.017138672125014656,0.016645154595357786,0.0004935175296568695,0.0
WECC179,33001968,a8e944c6be35f0b0e2ae2247465ce2396df1be6ba0de8859ea050f2e9dc4d103,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.013559788084676444,0.013032243408172689,0.0005275446765037558,0.0
WECC179,33001968,a8e944c6be35f0b0e2ae2247465ce2396df1be6ba0de8859ea050f2e9dc4d103,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.005027609555889048,0.002067852747682765,0.002959756808206284,8.673617379884035e-19
WECC179,33001968,a8e944c6be35f0b0e2ae2247465ce2396df1be6ba0de8859ea050f2e9dc4d103,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.010522058402192393,0.010144161550295414,0.0003778968518969781,1.734723475976807e-18
WECC179,33001968,a8e944c6be35f0b0e2ae2247465ce2396df1be6ba0de8859ea050f2e9dc4d103,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.015629250807621516,0.015285396891753048,0.0003438539158684656,1.734723475976807e-18
WECC179,33001452,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.0031053077902134215,0.002865809994428111,0.00023949779578530972,8.673617379884035e-19
WECC179,33001452,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.0013852651435129857,0.0004651842179666933,0.0009200809255462925,1.0842021724855044e-19
WECC179,33001452,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.0019925378403362524,0.0017490178087255577,0.00024352003161069464,0.0
WECC179,33001452,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.00372281933043982,0.0035531467344694975,0.00016967259597032295,4.336808689942018e-19
WECC179,33002244,1128c3f93d0819a11c2a983ece48b54510507d1054e896f79802c0cb891a1fe4,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.022417587112685117,0.02101193125979796,0.001405655852887152,6.938893903907228e-18
WECC179,33002244,1128c3f93d0819a11c2a983ece48b54510507d1054e896f79802c0cb891a1fe4,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.011722807084920078,0.004548520359134029,0.007174286725786048,8.673617379884035e-19
WECC179,33002244,1128c3f93d0819a11c2a983ece48b54510507d1054e896f79802c0cb891a1fe4,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.01912541400290214,0.017596253889894036,0.0015291601130081075,3.469446951953614e-18
WECC179,33002244,1128c3f93d0819a11c2a983ece48b54510507d1054e896f79802c0cb891a1fe4,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.02480531433096045,0.024026667608862403,0.0007786467220980465,0.0
WECC179,33002136,1299b44995d5329e4ea9ed025a44e3d0eab0626be6e02510ffdffb998dda9241,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.01467917040187682,0.01418944005005927,0.0004897303518175478,1.734723475976807e-18
WECC179,33002136,1299b44995d5329e4ea9ed025a44e3d0eab0626be6e02510ffdffb998dda9241,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.005801593218146987,0.00291554618169052,0.0028860470364564664,8.673617379884035e-19
WECC179,33002136,1299b44995d5329e4ea9ed025a44e3d0eab0626be6e02510ffdffb998dda9241,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.012501249146820296,0.012131513661071982,0.00036973548574831467,0.0
WECC179,33002136,1299b44995d5329e4ea9ed025a44e3d0eab0626be6e02510ffdffb998dda9241,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.016438708868961052,0.016140777502395637,0.0002979313665654127,3.469446951953614e-18
WECC179,33001512,8c85122a2cf223395082c6fe4a85d74a49e5e215e73494736ecf5caeae6532c8,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.017773730452576426,0.017231844240424336,0.0005418862121520916,3.469446951953614e-18
WECC179,33001512,8c85122a2cf223395082c6fe4a85d74a49e5e215e73494736ecf5caeae6532c8,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.0086283290909664,0.005253410161136819,0.00337491892982958,8.673617379884035e-19
WECC179,33001512,8c85122a2cf223395082c6fe4a85d74a49e5e215e73494736ecf5caeae6532c8,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.014455836706328716,0.014092853184278898,0.0003629835220498188,1.734723475976807e-18
WECC179,33001512,8c85122a2cf223395082c6fe4a85d74a49e5e215e73494736ecf5caeae6532c8,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.02001589708216765,0.01968589834946826,0.0003299987326993875,0.0
WECC179,33001464,02e0523eea947f504a840b23044b646f725415386329729e2a90abc6051adbdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.012240007452361822,0.011168996053996705,0.0010710113983651186,1.734723475976807e-18
WECC179,33001464,02e0523eea947f504a840b23044b646f725415386329729e2a90abc6051adbdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.012577246005551821,0.0037346464623194296,0.008842599543232393,8.673617379884035e-19
WECC179,33001464,02e0523eea947f504a840b23044b646f725415386329729e2a90abc6051adbdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.009482547001632365,0.008577049094748403,0.0009054979068839635,1.734723475976807e-18
WECC179,33001464,02e0523eea947f504a840b23044b646f725415386329729e2a90abc6051adbdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.013309183467698193,0.012951068384220133,0.00035811508347806376,3.469446951953614e-18
WECC179,33001884,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.003105308336811143,0.002865810485875735,0.0002394978509354078,4.336808689942018e-19
WECC179,33001884,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.001385264961471832,0.00046518411783853623,0.0009200808436332956,2.168404344971009e-19
WECC179,33001884,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.0019925384012439394,0.0017490182887778454,0.00024352011246609433,2.168404344971009e-19
WECC179,33001884,b971503326c3d6612f7b97284dd6dc6d2f7a205cb1441508b22df855b47e7ce6,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.0037228199443465923,0.003553147289770164,0.0001696726545764281,0.0
WECC179,33001788,f065c6b1df228bcd86237e3274a238cc701c8ccdfc186835e94fb6a88c137a93,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.019048563127083452,0.01690169364321573,0.002146869483867723,0.0
WECC179,33001788,f065c6b1df228bcd86237e3274a238cc701c8ccdfc186835e94fb6a88c137a93,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.01709945235309466,0.010942668099702874,0.006156784253391784,0.0
WECC179,33001788,f065c6b1df228bcd86237e3274a238cc701c8ccdfc186835e94fb6a88c137a93,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.02052548498662397,0.017523062655425907,0.0030024223311980584,3.469446951953614e-18
WECC179,33001788,f065c6b1df228bcd86237e3274a238cc701c8ccdfc186835e94fb6a88c137a93,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.01865303611337932,0.01725005949877934,0.0014029766145999857,3.469446951953614e-18
WECC179,33002124,8c4b840133f16c99ed67bc675254e76550e8f59c66e8cffb522a81e96d567bdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.015786604303552967,0.014867175544785319,0.0009194287587676493,1.734723475976807e-18
WECC179,33002124,8c4b840133f16c99ed67bc675254e76550e8f59c66e8cffb522a81e96d567bdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.0057974414781024365,0.0026143289612767253,0.0031831125168257117,4.336808689942018e-19
WECC179,33002124,8c4b840133f16c99ed67bc675254e76550e8f59c66e8cffb522a81e96d567bdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.013613098398505044,0.012772969916642517,0.0008401284818625261,0.0
WECC179,33002124,8c4b840133f16c99ed67bc675254e76550e8f59c66e8cffb522a81e96d567bdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.017656365827159723,0.01693191230997135,0.0007244535171883704,0.0
WECC179,33002268,8c4b840133f16c99ed67bc675254e76550e8f59c66e8cffb522a81e96d567bdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.015786604131042065,0.014867175209633626,0.0009194289214084384,0.0
WECC179,33002268,8c4b840133f16c99ed67bc675254e76550e8f59c66e8cffb522a81e96d567bdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.005797441178594435,0.0026143286272831945,0.003183112551311242,1.734723475976807e-18
WECC179,33002268,8c4b840133f16c99ed67bc675254e76550e8f59c66e8cffb522a81e96d567bdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.013613097854966281,0.012772969232384112,0.0008401286225821659,3.469446951953614e-18
WECC179,33002268,8c4b840133f16c99ed67bc675254e76550e8f59c66e8cffb522a81e96d567bdb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.017656365815778025,0.016931912114346366,0.0007244537014316565,3.469446951953614e-18
WECC179,33002100,75dc2dee95474e3a69ce566317ad5038c9a2b1221b323622236a65ddc341e095,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.015533237751783653,0.014819050794552776,0.0007141869572308775,1.734723475976807e-18
WECC179,33002100,75dc2dee95474e3a69ce566317ad5038c9a2b1221b323622236a65ddc341e095,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.006541525932995515,0.0032973725259923237,0.0032441534070031908,8.673617379884035e-19
WECC179,33002100,75dc2dee95474e3a69ce566317ad5038c9a2b1221b323622236a65ddc341e095,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.01285936746515944,0.01227288329006208,0.0005864841750973606,0.0
WECC179,33002100,75dc2dee95474e3a69ce566317ad5038c9a2b1221b323622236a65ddc341e095,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.01750294051677035,0.016990945806737556,0.0005119947100327943,0.0
WECC179,33001944,442010f8f78b16da99cce9e44eb50df2489edd81bc1f786f81a7d33979e8d4a4,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.017754821296137563,0.017185880572182458,0.0005689407239551094,3.469446951953614e-18
WECC179,33001944,442010f8f78b16da99cce9e44eb50df2489edd81bc1f786f81a7d33979e8d4a4,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.007103513515654947,0.004915022454698825,0.002188491060956123,8.673617379884035e-19
WECC179,33001944,442010f8f78b16da99cce9e44eb50df2489edd81bc1f786f81a7d33979e8d4a4,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.014442062305477612,0.014020735295430388,0.00042132701004722546,1.734723475976807e-18
WECC179,33001944,442010f8f78b16da99cce9e44eb50df2489edd81bc1f786f81a7d33979e8d4a4,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.020145601891349414,0.019679653769392833,0.0004659481219565819,0.0
WECC179,33001896,99e05028d56543c45f410929930db47538e3c567ae6d23c1ef4efaa05fccd6bc,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.014966714774813535,0.014191392766372875,0.0007753220084406604,0.0
WECC179,33001896,99e05028d56543c45f410929930db47538e3c567ae6d23c1ef4efaa05fccd6bc,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.005790587892808499,0.0019874015699728044,0.003803186322835696,1.734723475976807e-18
WECC179,33001896,99e05028d56543c45f410929930db47538e3c567ae6d23c1ef4efaa05fccd6bc,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.011819645740660804,0.011285560705545518,0.0005340850351152871,1.734723475976807e-18
WECC179,33001896,99e05028d56543c45f410929930db47538e3c567ae6d23c1ef4efaa05fccd6bc,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.01714409621787276,0.016575376401720604,0.0005687198161521558,0.0
WECC179,33001548,ebe8172dd38a02582a6e10e8f75b3f48c001e965ceb8afa031b11ef4f2dc9f47,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.019919558560400067,0.01899816855186308,0.0009213900085369931,3.469446951953614e-18
WECC179,33001548,ebe8172dd38a02582a6e10e8f75b3f48c001e965ceb8afa031b11ef4f2dc9f47,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.007797867870944724,0.004978191544515613,0.002819676326429111,0.0
WECC179,33001548,ebe8172dd38a02582a6e10e8f75b3f48c001e965ceb8afa031b11ef4f2dc9f47,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.0175124401046813,0.016721037602429246,0.0007914025022520487,3.469446951953614e-18
WECC179,33001548,ebe8172dd38a02582a6e10e8f75b3f48c001e965ceb8afa031b11ef4f2dc9f47,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.022096325922471346,0.021313043740116045,0.0007832821823553034,3.469446951953614e-18
WECC179,33902057,903fe5fe141bb28e727022306f288ed793e9b7168be827465e0616cda57c0128,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.02576715007470201,0.025143221675956805,0.0006239283987452025,3.469446951953614e-18
WECC179,33902057,903fe5fe141bb28e727022306f288ed793e9b7168be827465e0616cda57c0128,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.01262251654157969,0.00974247162178736,0.0028800449197923282,0.0
WECC179,33902057,903fe5fe141bb28e727022306f288ed793e9b7168be827465e0616cda57c0128,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.02270171970036203,0.022284123497883,0.00041759620247902585,3.469446951953614e-18
WECC179,33902057,903fe5fe141bb28e727022306f288ed793e9b7168be827465e0616cda57c0128,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.028308432035122667,0.02782769336652344,0.0004807386685992252,0.0
WECC179,33002256,0e2dfc74aa4e4ed892bc505f01760039db8cbcde47d4e23f5ec3380ed13122bb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.014373341369545937,0.013092819561002502,0.0012805218085434305,5.204170427930421e-18
WECC179,33002256,0e2dfc74aa4e4ed892bc505f01760039db8cbcde47d4e23f5ec3380ed13122bb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.008874483593197844,0.0009813092488042414,0.007893174344393603,6.505213034913027e-19
WECC179,33002256,0e2dfc74aa4e4ed892bc505f01760039db8cbcde47d4e23f5ec3380ed13122bb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.01116888263449085,0.009906966141548536,0.0012619164929423157,1.734723475976807e-18
WECC179,33002256,0e2dfc74aa4e4ed892bc505f01760039db8cbcde47d4e23f5ec3380ed13122bb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.016205953302514793,0.015580388218868172,0.0006255650836466226,1.734723475976807e-18
WECC179,33001668,ada7f20d4d3c443495f6c701e49fc32614c4730c660b7e1f61cd584c02c85e8f,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.012471568914594031,0.011858516259058333,0.0006130526555356974,0.0
WECC179,33001668,ada7f20d4d3c443495f6c701e49fc32614c4730c660b7e1f61cd584c02c85e8f,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.00478579901441935,0.002452629982618293,0.002333169031801057,4.336808689942018e-19
WECC179,33001668,ada7f20d4d3c443495f6c701e49fc32614c4730c660b7e1f61cd584c02c85e8f,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.010610968320919368,0.0100895293615214,0.0005214389593979691,1.734723475976807e-18
WECC179,33001668,ada7f20d4d3c443495f6c701e49fc32614c4730c660b7e1f61cd584c02c85e8f,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.013985064298233867,0.013507529576840599,0.00047753472139326896,1.734723475976807e-18
WECC179,33002112,d1c73ad7f89cecebf5d309ffc582b8813fd2684d9e5292817f64b5779877a341,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.013451124867644654,0.012781693545651297,0.0006694313219933564,0.0
WECC179,33002112,d1c73ad7f89cecebf5d309ffc582b8813fd2684d9e5292817f64b5779877a341,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.005079834714537523,0.0017299264851544384,0.003349908229383085,4.336808689942018e-19
WECC179,33002112,d1c73ad7f89cecebf5d309ffc582b8813fd2684d9e5292817f64b5779877a341,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,2_10,0.010694362116175075,0.010212108244546927,0.00048225387162814713,1.734723475976807e-18
WECC179,33002112,d1c73ad7f89cecebf5d309ffc582b8813fd2684d9e5292817f64b5779877a341,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,10_30,0.015391796112539798,0.014915809548824077,0.0004759865637157196,1.734723475976807e-18
WECC179,33001680,0e2dfc74aa4e4ed892bc505f01760039db8cbcde47d4e23f5ec3380ed13122bb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,full,0.01437333970492587,0.013092818030534007,0.0012805216743918652,1.734723475976807e-18
WECC179,33001680,0e2dfc74aa4e4ed892bc505f01760039db8cbcde47d4e23f5ec3380ed13122bb,,ibr_or_substitute_trip,MASKED_TRAJECTORY_USABLE,wecc1600,G0_BALANCED,53,0_2,0.008874482086327797,0.000981308726641638,0.00789317335968616,4.336808689942018e-19
