model,epoch,S_HIGH,IEEE39_0_2,IEEE39_2_10,NPCC140_0_2,NPCC140_2_10
A4_L_ONLY,1,1.210807506549458,0.124939438688897,0.04652783995762927,0.06097033680963667,0.07226132941418555
A4_L_ONLY,2,0.9418466234217675,0.12191813259512944,0.048676247144478546,0.05436175963082958,0.02965026876480733
A4_L_ONLY,3,1.035127074749132,0.11753025326409561,0.058879982946422584,0.052914406252659335,0.03844428245785807
A4_L_ONLY,4,0.7926809695962852,0.10928601161153119,0.0404377915049329,0.05049783002800808,0.019455051861653878
A4_L_ONLY,5,0.954047526184955,0.10887832159982343,0.06075917436067129,0.05026972809890752,0.027698558699592937
A4_L_ONLY,6,0.9617493147614591,0.11897733494199993,0.05463647501653056,0.04988159358209294,0.03168230716432401
A4_L_ONLY,7,0.9153343191953329,0.11420956828452232,0.05036018374834699,0.05122992368783527,0.028574313937897874
A4_L_ONLY,8,0.8383540624056931,0.11004933539242481,0.049760165511184666,0.050804298053635226,0.017668043913531994
A4_L_ONLY,9,0.9087038828054372,0.12049539592231258,0.05666457778607266,0.05028651099990489,0.01963502327560674
A4_L_ONLY,10,0.8584102844512925,0.10784488063281328,0.04856007622773902,0.05035736531223333,0.023466326500270213
A4_L_ONLY,11,0.9596731633057176,0.11377530310711474,0.057889720640033324,0.04992596378537906,0.029977485274663644
A4_L_ONLY,12,0.9613805440249283,0.11728414567954508,0.05479157011924255,0.05143315673415791,0.030909055237892537
A4_L_ONLY,13,1.0625872051701073,0.1145569715115208,0.05665239590553236,0.050928869950762026,0.04798153334831278
A4_L_ONLY,14,0.9728721130401056,0.11234056790983618,0.0494911961080464,0.051044195908422754,0.040219356395432615
A4_L_ONLY,15,0.981536820911189,0.11849047456627669,0.055627905943323064,0.050440238614561914,0.033887712843902996
A4_L_ONLY,16,0.9403371045560269,0.11457696271124977,0.05610123270017009,0.05101320989814674,0.02727660574229773
A4_L_ONLY,17,0.915565196894614,0.11628092963773222,0.05448763517395053,0.050523171248036805,0.024325757943828637
A4_L_ONLY,18,1.1232978107238099,0.11783049563025622,0.055593164580518016,0.05052260411321626,0.05865707871258562
A4_L_ONLY,19,0.9051558059590594,0.11596558914540642,0.05163682928407297,0.04980721102280298,0.025988889902540106
A4_L_ONLY,20,0.8749070348463122,0.11743026576525763,0.054395169800862495,0.05012811205494237,0.017253816461734975
A4_L_ONLY,21,0.9762320959413965,0.11889920462777108,0.059509604712656296,0.04999190519135724,0.02933274595782835
A4_L_ONLY,22,0.9387048746849642,0.11983165066041729,0.05738399533570374,0.0496629255532631,0.02483627685047833
A4_L_ONLY,23,0.9238227085109005,0.1215581297472921,0.05740253090669712,0.05010981739779609,0.021273096272839482
A4_L_ONLY,24,0.8819181460617638,0.12080742836355457,0.05468011305765531,0.049481691576002455,0.017446009146151804
A4_L_ONLY,25,0.9186115124655534,0.1194292208761848,0.05720888830630287,0.05029602249176572,0.021195990744696764
A4_L_ONLY,26,0.8925212792851915,0.11881401353625343,0.05480105638853981,0.04985770633129832,0.019605404731534028
A4_L_ONLY,27,0.9201337008503826,0.11905696496663085,0.05750297361977288,0.05013752593367255,0.021425267802166362
A4_L_ONLY,28,0.9157442434398044,0.11917317413477017,0.05373334319053567,0.050273529748292585,0.024235419778466414
A4_L_ONLY,29,0.946112565011725,0.12161551310384845,0.05790972530876295,0.05001111613896103,0.02468811954198104
A4_L_ONLY,30,0.9302945821531199,0.1198749967194382,0.05555590659959193,0.049702083633493224,0.025135916535097978
A4_L_ONLY,31,0.8870808691516652,0.1211743107234649,0.053335336542169404,0.04958063008808326,0.019457405554059004
A4_L_ONLY,32,0.9767394776669677,0.12019270279408352,0.05796423452266282,0.04995216570248376,0.03050273721873972
A4_L_ONLY,33,0.9674535566357748,0.1181728020465585,0.057098813224409586,0.0500767386774994,0.030388840972155853
A4_L_ONLY,34,0.919112720848137,0.12203030650292668,0.05552488906124657,0.049708855677823495,0.022439181017229762
A4_L_ONLY,35,0.9868678240688995,0.11906751733544602,0.06373171076881994,0.04994742152332053,0.026985759333299355
A4_L_ONLY,36,1.0167969734404592,0.11959825358432834,0.05864865543456751,0.04993110623106744,0.036999669771059
A4_L_ONLY,37,0.9650762342816511,0.11983180437686299,0.05891327085317437,0.04999406890208491,0.02764666123792077
A4_L_ONLY,38,0.9443981504562468,0.11744540265620226,0.056946850143258065,0.0496552271571694,0.027128532937887435
A4_L_ONLY,39,0.8930645128709682,0.11834862849035933,0.05436959015077879,0.0491969435652676,0.020794022823281872
A4_L_ONLY,40,0.9452024321197336,0.12027874432080442,0.055352624745790856,0.049573379769250164,0.02786899192802511
A4_L_ONLY,41,0.9422449736231439,0.11799060785722236,0.057811053494169796,0.0497343110114903,0.02564527775774195
A4_L_ONLY,42,0.9511896257552495,0.1150053984273498,0.06186836375336686,0.04966009823334637,0.024339093453550564
A4_L_ONLY,43,0.9300756466348093,0.11520259571711511,0.054159104000744515,0.049222995186879864,0.02853925911744888
A4_L_ONLY,44,0.8939638408871179,0.11579868348090999,0.058245767404214194,0.04904718517310475,0.01817126775688082
A4_L_ONLY,45,0.9591460594381482,0.11514831982325906,0.05920151644782348,0.048483649829205805,0.029183659179872288
A4_L_ONLY,46,0.8938007871247979,0.11380925384482436,0.05428325537984125,0.04864912517644682,0.023074624154353608
A4_L_ONLY,47,0.8797397935921398,0.1128895247150537,0.056359583109647976,0.047657216514365525,0.019677391710317085
A4_L_ONLY,48,0.9447806461684317,0.11541155674672865,0.057828684304195695,0.047684493398666865,0.028556802760388172
A4_L_ONLY,49,0.9323230123070821,0.11493205409744114,0.057595528868799574,0.047371688463847976,0.027039842751746986
A4_L_ONLY,50,0.913303225932208,0.11227312809702435,0.055482091605441666,0.04752971304585447,0.02667743267814089
A4_L_ONLY,51,0.9694276386732144,0.11603480021392648,0.06445265043078789,0.04676462349490806,0.026765706654728844
A4_L_ONLY,52,0.9324863680892497,0.10801477733434661,0.05512551591665818,0.04668321254989824,0.03254341658739828
A4_L_ONLY,53,0.9298880580158378,0.10824697254139407,0.062268565933745954,0.04689437423905976,0.024808162529854613
A4_L_ONLY,54,0.90277890821391,0.11198961869814884,0.06138481062736508,0.045483565973881514,0.020686650460343205
A4_L_ONLY,55,0.8742602510723889,0.11096406430534107,0.05521505339999964,0.04505258168778164,0.022527455248640364
A4_L_ONLY,56,0.899289531865737,0.1095178291623534,0.056900212240245364,0.046390902250349926,0.0247169720103296
A4_L_ONLY,57,0.8916179840433837,0.11032595554740136,0.056488803402507955,0.04545307663139852,0.024208370634566153
A4_L_ONLY,58,0.9343317717532523,0.1135076925722651,0.06291249619883596,0.04541745669879556,0.024143617272477904
A4_L_ONLY,59,0.9722161327756168,0.10953612164481473,0.0651259359642127,0.04675623127772171,0.028958902558701267
A4_L_ONLY,60,0.8646209228727209,0.1087432613544567,0.05507366415491816,0.0444727556690658,0.022244530638642866
A5_NO_PHYSICAL,1,1.187668297009145,0.12509296795144645,0.04659993403437485,0.06047752323743663,0.0684986507006366
A5_NO_PHYSICAL,2,0.9532521279166236,0.11987104965676153,0.04552936933585907,0.05581743750884634,0.03437282858354265
A5_NO_PHYSICAL,3,1.012085109033861,0.11690246862346446,0.056839298331521904,0.052661632917152645,0.03688411697432784
A5_NO_PHYSICAL,4,0.7974628908178526,0.1065799901320088,0.04285711862883445,0.05058125249107411,0.018821406085364308
A5_NO_PHYSICAL,5,0.9562595653996743,0.11575431847211243,0.061653532613130675,0.049805383303270674,0.02504640977492307
A5_NO_PHYSICAL,6,0.9003893388407699,0.11482716077175142,0.055492715573800186,0.05050055447409997,0.021252878513599912
A5_NO_PHYSICAL,7,0.8733028456782248,0.11115284997925408,0.050790374922040304,0.05100229131098636,0.022154944115578445
A5_NO_PHYSICAL,8,0.863970545723162,0.10725161026181046,0.05136415258634082,0.05109522698653924,0.02132369386406485
A5_NO_PHYSICAL,9,0.9642477141356608,0.11464004226316592,0.05823781845272857,0.050667059857390624,0.029551353276161544
A5_NO_PHYSICAL,10,0.8674998004165257,0.11044721405968885,0.053035536596732,0.05075313578564333,0.01938212351130835
A5_NO_PHYSICAL,11,0.946432420173658,0.11394151941175873,0.05824041964897871,0.05017450858561126,0.027089627968136982
A5_NO_PHYSICAL,12,1.0786152440153194,0.1143879417141615,0.05580238605399899,0.052658060302551685,0.05034982319672818
A5_NO_PHYSICAL,13,1.0814071831601726,0.11227595090721548,0.05671956830028939,0.0515048534110205,0.051570873094176246
A5_NO_PHYSICAL,14,1.0654674423409713,0.11315811026975231,0.055873077938330545,0.05136878475012577,0.049425574013366225
A5_NO_PHYSICAL,15,1.0501218523578464,0.11658289685093393,0.05657297284230039,0.05080746431132666,0.045254239148205554
A5_NO_PHYSICAL,16,0.9116975681556135,0.1110371881151675,0.05461572071122571,0.05076351046128623,0.02525806155893495
A5_NO_PHYSICAL,17,0.9585159751140171,0.11105889654604094,0.055090285886466486,0.050837048557578916,0.03283702584690017
A5_NO_PHYSICAL,18,1.1410136949646044,0.11678392549686874,0.05474578229947019,0.05039309305324538,0.0630404312235379
A5_NO_PHYSICAL,19,0.8996838009571124,0.11452624300532548,0.05077727684292016,0.04983882494219792,0.026388688029655608
A5_NO_PHYSICAL,20,1.0101894692203532,0.11546828891761807,0.0586660557192756,0.05131069877668655,0.03629918079539413
A5_NO_PHYSICAL,21,1.001171319135847,0.11474932039815218,0.065378284312399,0.050878807522851593,0.028709285659838473
A5_NO_PHYSICAL,22,0.9028926705377716,0.11730846141705176,0.05751576157854732,0.05012415493841753,0.019073121676261975
A5_NO_PHYSICAL,23,0.9957101954898303,0.11570779763830447,0.05991372722330758,0.0506589408598849,0.03296675733428406
A5_NO_PHYSICAL,24,0.8802918398073551,0.11919687060509722,0.05307036922216584,0.04950904742932961,0.01931704352857497
A5_NO_PHYSICAL,25,0.8901074099014579,0.11582756805888444,0.05294637749870017,0.050046441536241354,0.021960638767353206
A5_NO_PHYSICAL,26,0.970569760319039,0.11660458288605939,0.05577172807868202,0.05035287775655311,0.032599237011644945
A5_NO_PHYSICAL,27,0.9090282707869956,0.1156136273591437,0.056505082344034584,0.050376872214821594,0.021558519206970897
A5_NO_PHYSICAL,28,0.9115388537092184,0.11682809531696751,0.05352503516968625,0.05008219936739526,0.02471125335968708
A5_NO_PHYSICAL,29,0.922513952009339,0.11850017220139636,0.05520081568155328,0.05092425973028962,0.023714720083232912
A5_NO_PHYSICAL,30,0.9305956058019769,0.11754367323030634,0.05581938940022041,0.05004582271767089,0.025517704290929737
A5_NO_PHYSICAL,31,0.9736938282151267,0.11830717867457087,0.054502214408302434,0.05016442740988313,0.03391402497012529
A5_NO_PHYSICAL,32,0.9031606565464807,0.11895128274230371,0.056318074252850035,0.05006295317169929,0.019747905240489742
A5_NO_PHYSICAL,33,0.9719682133199277,0.11590706819753124,0.056824821802565664,0.05013185950081024,0.032224698870325426
A5_NO_PHYSICAL,34,0.9004220115515118,0.1190771783528281,0.053688297411741685,0.05023131981787429,0.02169247211627012
A5_NO_PHYSICAL,35,0.9191465940224823,0.11514938397244993,0.05655675447023542,0.05021688911541019,0.023550468800009865
A5_NO_PHYSICAL,36,0.9772568343743923,0.11516836495784488,0.05757160662477695,0.05022267284334482,0.032605166813958926
A5_NO_PHYSICAL,37,0.9295544816798013,0.11594417600716855,0.056500115099759385,0.0503703856721224,0.02500361749773455
A5_NO_PHYSICAL,38,0.906650418902497,0.11434475102062244,0.0534016592638039,0.0505815103576944,0.024513141439634015
A5_NO_PHYSICAL,39,0.9417217663200819,0.11594861184672363,0.05669675110693219,0.05035362019555077,0.026928571272497308
A5_NO_PHYSICAL,40,0.9648224082448325,0.11494875526103951,0.05715416132036644,0.050849297574301455,0.03046878853753511
A5_NO_PHYSICAL,41,0.9505717076182764,0.11424546790478128,0.05738853758955642,0.05112523115188447,0.02781668430332955
A5_NO_PHYSICAL,42,0.9184887572640086,0.11121965022487729,0.059931279217200095,0.050447726219419405,0.021367288266085624
A5_NO_PHYSICAL,43,0.9969081532865093,0.11330072857138856,0.056433408870370655,0.05106650996718327,0.037173496456524714
A5_NO_PHYSICAL,44,0.9164983744367491,0.11295442155699839,0.06002346864305623,0.05092084273302987,0.019941873249157676
A5_NO_PHYSICAL,45,0.929386150551418,0.11383733336053539,0.05734746734452088,0.05055081255778046,0.024770303224555066
A5_NO_PHYSICAL,46,0.9451275807113496,0.11473431536258515,0.05359678889495229,0.0509684703754045,0.030551582146187434
A5_NO_PHYSICAL,47,0.9098093108761558,0.11496467222707452,0.05547613165717688,0.050393574638502296,0.022931833375027147
A5_NO_PHYSICAL,48,0.9262043485717333,0.11402644061910924,0.05720902065803537,0.05022467180708655,0.024533334406200664
A5_NO_PHYSICAL,49,0.9135166856878407,0.11310613194161856,0.05715067344996299,0.04992073461573954,0.022958098092730743
A5_NO_PHYSICAL,50,0.9875778009570231,0.11114662596703738,0.056656883733309925,0.05077474032463655,0.0363423174555808
A5_NO_PHYSICAL,51,0.9620802440376646,0.11131069894725602,0.06023339957749319,0.049990837616129644,0.028933095527980617
A5_NO_PHYSICAL,52,0.9274611082599677,0.11098870243003105,0.05398232195931824,0.05025611466393197,0.02901445298314701
A5_NO_PHYSICAL,53,0.9135599884149693,0.11091063627877232,0.05698854713115619,0.04975028318036452,0.024054121210776103
A5_NO_PHYSICAL,54,0.9445820364447678,0.11473957167874062,0.058694880173411304,0.04942850748048374,0.026594539620584078
A5_NO_PHYSICAL,55,0.9511729187539005,0.11087059581212412,0.05594275521281128,0.04865750448879686,0.0324415348670037
A5_NO_PHYSICAL,56,0.9703231201579143,0.11094412785812244,0.05257474238124783,0.05030786924518426,0.03780390257825203
A5_NO_PHYSICAL,57,0.920943986868245,0.11136979581423072,0.05256640840789717,0.048588567306779136,0.030403364032827524
A5_NO_PHYSICAL,58,0.9556985715233489,0.11216511459770105,0.05392767424713342,0.04902356223739949,0.034463352673496976
A5_NO_PHYSICAL,59,1.0317531188759304,0.1109444058389738,0.05527613296405138,0.04897948061168541,0.046786999233089516
A5_NO_PHYSICAL,60,0.9085381741386833,0.11160878645213725,0.05302637796421387,0.04809221883841354,0.028089222694923196
A6_PRE_EVENT,1,0.9468359726909579,0.12181458473706312,0.04856594421198241,0.05281886791828889,0.03182777428499638
A6_PRE_EVENT,2,1.0662405907165153,0.12182871969793162,0.06097355046784712,0.05553324420244315,0.03822405493744205
A6_PRE_EVENT,3,0.9710325556459852,0.11313784833336525,0.05485643323812708,0.05173107967664651,0.03380231452781491
A6_PRE_EVENT,4,1.0050506702175712,0.11530552320891711,0.053730725298342996,0.05114401045092871,0.04045908394821788
A6_PRE_EVENT,5,1.0581599239545172,0.11313309639649496,0.054888975477977456,0.05070238539943465,0.04964278934711672
A6_PRE_EVENT,6,1.1759736779598966,0.114627745761615,0.05748275848242119,0.050439705852356236,0.06714889582395797
A6_PRE_EVENT,7,1.170203279068947,0.11125990047849764,0.04996336623921969,0.05279619137218316,0.07300602563162684
A6_PRE_EVENT,8,1.060152005097279,0.10892715549334005,0.04994305354777862,0.05286192424028425,0.054762188745838006
A6_PRE_EVENT,9,0.9644026803736022,0.11318577109634553,0.05453101009702106,0.051614776767940414,0.03304509494441611
A6_PRE_EVENT,10,0.9122968645301789,0.11421555948355189,0.05048705803475797,0.05108068222098358,0.02803375857349303
A6_PRE_EVENT,11,0.9119619878603522,0.1152051162740548,0.05499682158780034,0.050764950426622595,0.02340875721638784
A6_PRE_EVENT,12,1.047403897614315,0.115501809776764,0.058896074560541176,0.05278482330331679,0.04139206307755198
A6_PRE_EVENT,13,1.0289766341761595,0.11696302850664898,0.053892444969357516,0.050970585724265965,0.043971645273211984
A6_PRE_EVENT,14,1.0683795216939607,0.11981086733350134,0.05338490739474522,0.050811603744884845,0.05038036969713095
A6_PRE_EVENT,15,1.0133379047007782,0.12135287760989684,0.05427609980738162,0.05045596913908367,0.03967435799863534
A6_PRE_EVENT,16,0.969678494001007,0.1174667024925059,0.05299216441585198,0.05030474917009621,0.03490697830879988
A6_PRE_EVENT,17,1.0002700955548578,0.12004039231178767,0.05678096379048789,0.05042080471961932,0.03544633929091053
A6_PRE_EVENT,18,0.9259759168276546,0.12048262622354128,0.05468451203141823,0.049529759304677415,0.02515568961059396
A6_PRE_EVENT,19,0.9387407598327636,0.11626005564180548,0.05410005124664842,0.04967335255796769,0.02937270818896419
A6_PRE_EVENT,20,0.9203002867750296,0.11799958306481431,0.058154134049408904,0.04986766259513747,0.021401556749226915
A6_PRE_EVENT,21,1.030679863350651,0.11943305510268432,0.06697893952547718,0.049672397949017705,0.03144926307676867
A6_PRE_EVENT,22,0.9164409811953951,0.11919710385654364,0.05384233780184803,0.04959366958248339,0.024754083705122568
A6_PRE_EVENT,23,1.0295392049821461,0.12049559484993143,0.06864225850124582,0.04970157165266212,0.029202997516826184
A6_PRE_EVENT,24,0.8936620646384436,0.11658913221575175,0.05442873185515968,0.049899623470711724,0.020948842489626893
A6_PRE_EVENT,25,0.8931202332249684,0.1203335791703118,0.05276072133601254,0.0495882798293039,0.021370481553811778
A6_PRE_EVENT,26,0.9176312336995192,0.11893498065221622,0.05573870915171526,0.050065577967621004,0.02282964715550089
A6_PRE_EVENT,27,1.008471289744485,0.12133701841221291,0.06887307154881553,0.05066251644976652,0.02429271885129658
A6_PRE_EVENT,28,0.952935162751102,0.11422257828672813,0.05589957374546033,0.05070501090202535,0.030019884670891412
A6_PRE_EVENT,29,0.9766754884682438,0.11640960970850728,0.053643562583550804,0.050425196440880324,0.03577098589720681
A6_PRE_EVENT,30,0.9107227436131407,0.11640708939166944,0.05475416834800711,0.05025154875318194,0.02338363441616006
A6_PRE_EVENT,31,0.8894786762879088,0.11748078354674145,0.05221500402447001,0.04979376864263101,0.022161448667008213
A6_PRE_EVENT,32,0.9243069171609071,0.1176320416281485,0.057357709670707226,0.050254946987959466,0.02272167373712301
A6_PRE_EVENT,33,0.9297669056584487,0.11394769975942443,0.05712954401595978,0.05033337416526486,0.025175291540034436
A6_PRE_EVENT,34,0.8950408789705896,0.11573914351491282,0.05343571846786737,0.05025622688652371,0.022206481581338703
A6_PRE_EVENT,35,0.9020402836022253,0.1128108432301241,0.05527277182605235,0.04991008799705174,0.02293672942678356
A6_PRE_EVENT,36,0.9827567194661807,0.11453320657228665,0.05543917735790852,0.049918514909428696,0.036121226798101855
A6_PRE_EVENT,37,0.9064146190603545,0.11354547428744581,0.05410792829337226,0.04958588448879567,0.024820212979982062
A6_PRE_EVENT,38,0.898242392777582,0.11160212042590312,0.05321329756999373,0.04927625172983425,0.025228499867752736
A6_PRE_EVENT,39,0.8979917687665901,0.11611186917220628,0.05239318062603988,0.04828383959687628,0.025101056266890052
A6_PRE_EVENT,40,0.9260013873847811,0.11608441057302767,0.05687001419275282,0.04846750757847561,0.025411417337069427
A6_PRE_EVENT,41,0.9656896001563617,0.11400895378280164,0.056995367359075545,0.048304757597483684,0.03304212891742457
A6_PRE_EVENT,42,0.9504090920795526,0.1133544273249742,0.056135330501464194,0.04714321003161112,0.03235967845396005
A6_PRE_EVENT,43,0.9280390393747766,0.11966536848486915,0.052645085562596915,0.046382481166204505,0.030201091099574702
A6_PRE_EVENT,44,0.9169313643517221,0.11533221199884322,0.05820658627850696,0.046255708447157415,0.024469407851505958
A6_PRE_EVENT,45,0.945785587793544,0.11540696737721966,0.06020516515534686,0.046347379700501595,0.0274012189454816
A6_PRE_EVENT,46,0.8864592260892967,0.11373340118033304,0.05351086250822199,0.04683294608360481,0.02396526572557931
A6_PRE_EVENT,47,0.9139852575233386,0.11324509165140158,0.05576482121533096,0.045127696860341446,0.027979257328496376
A6_PRE_EVENT,48,0.9260607006977939,0.11731961551571735,0.055055704913929006,0.046134188160917,0.028524565927308544
A6_PRE_EVENT,49,0.8785028361181494,0.11425912317526171,0.05440873107033375,0.0442518358061056,0.02346233246493112
A6_PRE_EVENT,50,0.9112928738666719,0.11099683702048646,0.054818300590015384,0.046284126270703364,0.02839036639297807
A6_PRE_EVENT,51,0.9424437663478449,0.1181311408862033,0.06468573090156556,0.04437958092957474,0.022901515233712214
A6_PRE_EVENT,52,0.9048914418082359,0.1122223366858169,0.05776735682795664,0.04358948331704681,0.025965873854161842
A6_PRE_EVENT,53,0.8900622774470974,0.11689249655747118,0.05284850276084109,0.044383218247495644,0.02594397575158676
A6_PRE_EVENT,54,0.8495396771111394,0.11220983585612614,0.05345231366369262,0.042973422120707094,0.02110115092685561
A6_PRE_EVENT,55,0.8425876749211811,0.1097284945657272,0.055369314096975285,0.04228000889198052,0.01943560897813825
A6_PRE_EVENT,56,0.9044623753440538,0.11016503719899554,0.06350503813792416,0.044371212917923945,0.020394246891189308
A6_PRE_EVENT,57,0.8399145057967589,0.11127274546633846,0.05205319984009429,0.04309048922989042,0.021065755774129044
A6_PRE_EVENT,58,0.8366032294228471,0.11034167484283741,0.05439141369889783,0.04181646694599495,0.019490006585679384
A6_PRE_EVENT,59,0.9182547691856131,0.11343649551599073,0.060714188237725106,0.04305307766746895,0.025339418030439407
A6_PRE_EVENT,60,0.832349114763243,0.10876708422703975,0.05538376613084877,0.04210116811880681,0.01813324104491512
E1_GRAPHICAL_DEEPONET,1,1.4648846873842885,0.1219974961380007,0.08934324020321875,0.06386024771971946,0.07295796273064974
E1_GRAPHICAL_DEEPONET,2,1.3143561471570455,0.1182171701569253,0.07034831152990284,0.057323789519799696,0.0719255943099298
E1_GRAPHICAL_DEEPONET,3,1.3975327798670092,0.1111228216677948,0.08651520637242802,0.06081833019821048,0.07034028968596369
E1_GRAPHICAL_DEEPONET,4,1.1416261202243323,0.10470234699495014,0.07380101293930828,0.05564654573319537,0.044792387357042
E1_GRAPHICAL_DEEPONET,5,1.1475521868748668,0.11800355771772263,0.06260284499454538,0.05754217395542572,0.05057782498369626
E1_GRAPHICAL_DEEPONET,6,1.2687621668023543,0.12207764612768282,0.08948458821763527,0.055291002666117015,0.04529573704877405
E1_GRAPHICAL_DEEPONET,7,0.900735332770389,0.10662516794057668,0.03848759441324019,0.055724927947188294,0.03711191548409455
E1_GRAPHICAL_DEEPONET,8,1.2491078476715713,0.1256145380695396,0.07137151727921746,0.05508174814412567,0.05861481033936834
E1_GRAPHICAL_DEEPONET,9,1.213019388941575,0.11822575765867838,0.07675435270092633,0.057392293458298056,0.048001880072353884
E1_GRAPHICAL_DEEPONET,10,1.0678412098882164,0.12031378931134808,0.06365488668384979,0.053937388771982855,0.03761704456180403
E1_GRAPHICAL_DEEPONET,11,0.9930643679843081,0.11280742752163,0.050017523727372344,0.054571996672216065,0.04036055835885399
E1_GRAPHICAL_DEEPONET,12,1.0365185134170556,0.10441036927037377,0.048945118922771716,0.058132727163948725,0.04931144823500127
E1_GRAPHICAL_DEEPONET,13,1.0479131707271505,0.11951828587085514,0.052524729772337304,0.05542703186329559,0.04429921455458862
E1_GRAPHICAL_DEEPONET,14,0.9128185825010854,0.10217943274954605,0.0333597400437386,0.054546216778871344,0.04677052048149252
E1_GRAPHICAL_DEEPONET,15,1.0859511299831803,0.11393194213091071,0.05499091234974095,0.05730739099231159,0.049070683002992374
E1_GRAPHICAL_DEEPONET,16,1.090971324038136,0.1159873945904448,0.053764245558079904,0.055846401654970484,0.0515054710610268
E1_GRAPHICAL_DEEPONET,17,1.2547307916140613,0.1113524824369263,0.051629491769601625,0.056819473958045506,0.08293005949281818
E1_GRAPHICAL_DEEPONET,18,0.975464660152061,0.10859161496486577,0.04707429879665424,0.052880336164093114,0.04302800179317023
E1_GRAPHICAL_DEEPONET,19,0.9780400747867004,0.10605934556329889,0.04712858076193021,0.05262737984197795,0.04453442264778894
E1_GRAPHICAL_DEEPONET,20,0.9845231769883522,0.10271221229631004,0.039117636529140944,0.05322650105904979,0.05432012908013532
E1_GRAPHICAL_DEEPONET,21,1.1229935584029407,0.11165606560453092,0.056944120773879635,0.056845397727276155,0.05474066539643226
E1_GRAPHICAL_DEEPONET,22,1.0004129257629015,0.1133406649658222,0.05689962201331809,0.05230168590047797,0.03637246528347153
E1_GRAPHICAL_DEEPONET,23,1.0919615769734126,0.1128146991515148,0.055621766271689445,0.054341535780314074,0.052139873949214856
E1_GRAPHICAL_DEEPONET,24,0.9699701484232187,0.11625373238120235,0.05482801935696828,0.05298786076921721,0.03156077036044461
E1_GRAPHICAL_DEEPONET,25,1.0183563070976216,0.09977393299391635,0.046007506141488644,0.05561717316735049,0.05265219514304331
E1_GRAPHICAL_DEEPONET,26,1.0422921517733181,0.10470842904562011,0.045622936768553835,0.05274983455379689,0.05754832688079577
E1_GRAPHICAL_DEEPONET,27,1.0245933257053752,0.11362634711396634,0.054899109861269176,0.05315031920216152,0.041787261352333877
E1_GRAPHICAL_DEEPONET,28,1.0894354382462197,0.115473883488624,0.059843587834029786,0.05236869641104377,0.048063999913921025
E1_GRAPHICAL_DEEPONET,29,1.0209141445270054,0.10366695456350893,0.04347270214561493,0.05334311802345545,0.05589529185202569
E1_GRAPHICAL_DEEPONET,30,1.036166008396167,0.12059944974250492,0.055652660554001615,0.05240953742055126,0.04106910307661265
E1_GRAPHICAL_DEEPONET,31,0.9924050959683465,0.11085776747032308,0.04912003795826201,0.0532204874823526,0.04286329701569951
E1_GRAPHICAL_DEEPONET,32,1.054768586897155,0.11311241284224602,0.05031142121181317,0.05299340055346314,0.05184242275486325
E1_GRAPHICAL_DEEPONET,33,1.0667287237495535,0.11011059165961937,0.05014372942704247,0.053753495972588224,0.0545983083688089
E1_GRAPHICAL_DEEPONET,34,0.9926449096064053,0.10999697937864472,0.05199969367876512,0.05198785165815908,0.04131209768122949
E1_GRAPHICAL_DEEPONET,35,1.1056509794958669,0.11135507403024732,0.052913385254645014,0.05106125764402998,0.06019325000489794
E1_GRAPHICAL_DEEPONET,36,1.153394959573341,0.11178867983749059,0.05219751807641531,0.051734392647075925,0.06850247509776772
E1_GRAPHICAL_DEEPONET,37,0.8272671736426398,0.0952570726498283,0.023874092474196803,0.05009716657305362,0.04718684842429021
E1_GRAPHICAL_DEEPONET,38,1.0539936032298267,0.11219865032550412,0.05133168961477727,0.05037845441840909,0.05301285079498305
E1_GRAPHICAL_DEEPONET,39,1.00537669666454,0.11036033959449316,0.047612301143695246,0.05114747890711166,0.048345372283319116
E1_GRAPHICAL_DEEPONET,40,0.9720415819055723,0.10575739474334174,0.05073724866758787,0.05110617372791712,0.041198627220350975
E1_GRAPHICAL_DEEPONET,41,1.117661194484787,0.11393864864694189,0.05441778559805698,0.05221537702314882,0.05897691478536816
E1_GRAPHICAL_DEEPONET,42,1.1455609998098475,0.10968368996003741,0.056303320588739755,0.05316379408857263,0.06278424294785953
E1_GRAPHICAL_DEEPONET,43,1.1041112953827048,0.11069164608033259,0.05641044312659501,0.05379308312443475,0.054655324773125076
E1_GRAPHICAL_DEEPONET,44,1.0280843706355145,0.10514496098281734,0.05017756771719084,0.049718346214438006,0.05273109446605972
E1_GRAPHICAL_DEEPONET,45,0.975960128423059,0.1072615196447403,0.05194427480117875,0.0509180679888103,0.040281965980831745
E1_GRAPHICAL_DEEPONET,46,1.099458853372002,0.10459823964737604,0.04867187201233856,0.05143445203951229,0.06548073494036753
E1_GRAPHICAL_DEEPONET,47,1.017933451252186,0.10933003391176424,0.05428608014575131,0.049326386378926015,0.04569471415680715
E1_GRAPHICAL_DEEPONET,48,1.0284245375046521,0.106129305571364,0.05378486775477629,0.04956296302799858,0.048993225200764275
E1_GRAPHICAL_DEEPONET,49,0.9692734874841237,0.10638141010535945,0.04836151541233055,0.05065985978870805,0.04317105098744205
E1_GRAPHICAL_DEEPONET,50,0.9999307123226364,0.10717283530835117,0.051580668262452264,0.050814152670497166,0.04490363924438979
E1_GRAPHICAL_DEEPONET,51,0.8957388405514377,0.09661459883330237,0.03328915873790682,0.05193446736766501,0.0478837156443416
