model,epoch,dataset,population,system,scope,scope_value,window,metric,n_records,n_scenes,n_groups,group_macro,record_median,record_p90
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,load,2_10,nadir_error,1250,125,125,0.33079659524853344,0.13690106011927128,0.6068830113857987
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,load,2_10,max_abs_rocof_error,1250,125,125,0.8759241950159675,0.08405030338793124,2.673815775595997
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,load,2_10,spread_mae,125,125,125,1.1998011361879533,0.04888268600274848,4.115026722266236
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,load,10_30,trajectory_rmse,1250,125,125,0.3503551605898403,0.1788672644169117,0.7217056063577008
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,load,10_30,differential_rmse,1250,125,125,0.26631096213512157,0.01455908913331719,0.7272991771517675
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,load,10_30,nadir_error,1250,125,125,0.4014886789515615,0.18561839498579502,0.8397319842129947
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,load,10_30,max_abs_rocof_error,1250,125,125,0.45134814504235976,0.028906330466270447,1.0817276537418394
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,load,10_30,spread_mae,125,125,125,1.1448829393096736,0.05908854566514492,3.9302148816548295
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,full,trajectory_rmse,6000,125,85,0.16788992240685802,0.007772900269221056,0.06424218406755183
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,full,differential_rmse,6000,125,85,0.2589892383649566,0.017548046807099933,0.2915556851479331
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,full,nadir_error,6000,125,85,0.05181527347027113,0.02253363048657775,0.09898734465241445
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,full,max_abs_rocof_error,6000,125,85,0.5223644509331784,0.16919501759898137,0.5797388237855216
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,full,spread_mae,125,125,85,2.4792438511041417,0.40753222274455025,5.0581599216420345
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,0_2,trajectory_rmse,6000,125,85,0.028438028679556665,0.011457447632513895,0.03312419599625993
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,0_2,differential_rmse,6000,125,85,0.02668610426707247,0.0068677653301514215,0.02813050313644371
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,0_2,nadir_error,6000,125,85,0.023148396855772812,0.01910018443595618,0.03542563407681884
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,0_2,max_abs_rocof_error,6000,125,85,0.2805807781655159,0.18367968978503202,0.26820584511508416
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,0_2,spread_mae,125,125,85,0.216751091674029,0.02202730197548303,0.5657056660200362
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,2_10,trajectory_rmse,6000,125,85,0.13499009517750596,0.007508705093713656,0.059675224817181086
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,2_10,differential_rmse,6000,125,85,0.20299659583206842,0.0025175452283011514,0.2741137455393194
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,2_10,nadir_error,6000,125,85,0.06449685570461629,0.010028450764366426,0.10309780910611156
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,2_10,max_abs_rocof_error,6000,125,85,0.47502898129209825,0.009717246636716014,0.7264930010835752
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,2_10,spread_mae,125,125,85,2.0137933264675305,0.01813938624968163,4.116908652869201
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,10_30,trajectory_rmse,6000,125,85,0.18208399661332514,0.007465743791235786,0.06795321434542127
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,10_30,differential_rmse,6000,125,85,0.28512687522783803,0.01982322142046563,0.297805468771625
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,10_30,nadir_error,6000,125,85,0.16839737035794414,0.009071348962606862,0.09703248925507069
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,10_30,max_abs_rocof_error,6000,125,85,0.09502213348887675,0.003136127008474432,0.14832834005355836
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,load,10_30,spread_mae,125,125,85,2.8916733369017966,0.5977265897265169,5.6177537351014335
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,full,trajectory_rmse,960,96,36,0.2949448005760012,0.04945948741294064,0.22988064981092787
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,full,differential_rmse,960,96,36,0.2854992353315386,0.0335206129114852,0.34227578374104356
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,full,nadir_error,960,96,36,0.3149783808159521,0.08450246043503284,0.7727276951074603
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,full,max_abs_rocof_error,960,96,36,5.057536364641755,1.6204967558066,21.562943969305955
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,full,spread_mae,96,96,36,0.7811368911475338,0.2400723726933134,1.742928129897214
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,0_2,trajectory_rmse,960,96,36,0.3219333677158915,0.12705396895181528,0.34161145064895243
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,0_2,differential_rmse,960,96,36,0.23661754839894364,0.07662560804272542,0.3046379413092593
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,0_2,nadir_error,960,96,36,0.24691786220969375,0.07389640063047409,0.6380864042788744
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,0_2,max_abs_rocof_error,960,96,36,5.00940436818911,1.6204967558066,21.562943969305955
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,0_2,spread_mae,96,96,36,0.659860117058616,0.23021532717938303,1.4468969446955153
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,2_10,trajectory_rmse,960,96,36,0.3068266369398675,0.04184785426093016,0.22404296067853446
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,2_10,differential_rmse,960,96,36,0.29518627811592674,0.026691016263478376,0.34862505699543084
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,2_10,nadir_error,960,96,36,0.37951674916529565,0.07505897060036659,0.3540124416351319
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,2_10,max_abs_rocof_error,960,96,36,1.203277673463896,0.22185653800416716,1.1844944148174366
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,2_10,spread_mae,96,96,36,0.8093818618073609,0.24584134747042857,2.1475991339734515
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,10_30,trajectory_rmse,960,96,36,0.2683396838501426,0.03195092151797274,0.21377701910536
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,10_30,differential_rmse,960,96,36,0.2737873055532903,0.025012593881527788,0.3457260638312738
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,10_30,nadir_error,960,96,36,0.28442321813231475,0.04131873697042465,0.24906518794596197
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,10_30,max_abs_rocof_error,960,96,36,0.28772796089437913,0.02832744806073606,0.3127515390515328
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,event,fault,10_30,spread_mae,96,96,36,0.7819665802924949,0.24048591484315696,1.7248942629754311
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,full,trajectory_rmse,346,333,112,0.02582719470924128,0.00981156129717747,0.04036833614461502
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,full,differential_rmse,346,333,112,0.06526703205309443,0.0050931445981840144,0.09144523676365383
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,full,nadir_error,346,333,112,0.25659931361087146,0.018193287408621472,0.37107866257429123
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,full,max_abs_rocof_error,346,333,112,12.407548663772713,0.04046936346146601,10.918875282679691
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,pair,SG_GFL,full,pair_rmse,333,333,112,0.02788833106353533,0.004833713213306618,0.039495643626261526
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,pair,GFM_GFL,full,pair_rmse,167,167,106,2.309883024911705,0.02406130398145156,4.895323861641184
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,0_2,trajectory_rmse,346,333,112,0.06654994271040561,0.010432434871647425,0.12905925763450427
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,0_2,differential_rmse,346,333,112,0.07113019445868687,0.012718383362403664,0.12424991397128328
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,0_2,nadir_error,346,333,112,0.2561900961779369,0.018249586448291666,0.37645864114165306
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,0_2,max_abs_rocof_error,346,333,112,12.362926132728967,0.04024839262126953,10.918875282679691
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,pair,SG_GFL,0_2,pair_rmse,333,333,112,0.08127872062657035,0.015455227877021149,0.13357855247452194
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,pair,GFM_GFL,0_2,pair_rmse,167,167,106,0.35376255982476423,0.021338533761620024,0.3536715608000319
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,2_10,trajectory_rmse,346,333,112,0.018812065753988503,0.00921155591400049,0.02956172796412651
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,2_10,differential_rmse,346,333,112,0.04535615593806232,0.0036203548042115083,0.07498743856041526
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,2_10,nadir_error,346,333,112,0.03281888321848807,0.010807211365317926,0.11643709428608418
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,2_10,max_abs_rocof_error,346,333,112,0.2743653330795917,0.007377133106715268,0.5971734332904179
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,pair,SG_GFL,2_10,pair_rmse,333,333,112,0.021383727224070937,0.003582327920922349,0.03183220437208433
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,pair,GFM_GFL,2_10,pair_rmse,167,167,106,1.6904669402797545,0.01959815623313454,3.9418176530735534
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,10_30,trajectory_rmse,346,333,112,0.012509043467286133,0.006701845153575329,0.013378526513994269
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,10_30,differential_rmse,346,333,112,0.05901793814649313,0.002118695170015765,0.09273122166178381
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,10_30,nadir_error,346,333,112,0.017740693946805313,0.006998828903306276,0.015761068513711507
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,family,2,10_30,max_abs_rocof_error,346,333,112,0.028699957030599875,0.0026549777248874307,0.0285777784883976
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,pair,SG_GFL,10_30,pair_rmse,333,333,112,0.010312788683831833,0.0028169529970416903,0.007943482611920412
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,pair,GFM_GFL,10_30,pair_rmse,167,167,106,2.5196214931864884,0.024521263589771806,5.1852286713392495
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,full,trajectory_rmse,613,334,236,0.22843815841060036,0.08761251373217599,0.6208212272631944
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,full,differential_rmse,613,334,236,0.2243038073512563,0.03682391563478669,0.5198876893074393
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,full,nadir_error,613,334,236,0.6349681342725336,0.29655319452285767,1.9925680510699761
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,full,max_abs_rocof_error,613,334,236,23.203964055398053,11.348254300987444,65.85798695682273
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,pair,SG_GFL,full,pair_rmse,334,334,236,0.1829941073975372,0.040835111180833966,0.24667081794155038
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,pair,GFM_GFL,full,pair_rmse,167,167,142,1.1478283131803504,0.35121003317433563,3.386471744069295
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,0_2,trajectory_rmse,613,334,236,0.24576486544734677,0.14683695915623923,0.6434020139142043
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,0_2,differential_rmse,613,334,236,0.1912650684012874,0.0903462125084953,0.5095555040708656
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,0_2,nadir_error,613,334,236,0.579175046597512,0.21175029873847961,1.8957378804683696
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,0_2,max_abs_rocof_error,613,334,236,22.99743930351962,11.314011618063113,65.59656032616927
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,pair,SG_GFL,0_2,pair_rmse,334,334,236,0.17129027067974356,0.1001106676283586,0.3369411730857896
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,pair,GFM_GFL,0_2,pair_rmse,167,167,142,0.7121722975590858,0.3968072515939548,2.1579207858846794
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,2_10,trajectory_rmse,613,334,236,0.21466113958336203,0.060093276101952094,0.5776364625726349
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,2_10,differential_rmse,613,334,236,0.2126881152387495,0.008945184261003934,0.46994766424410045
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,2_10,nadir_error,613,334,236,0.2784356681281215,0.07479479536414146,0.7297986328601859
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,2_10,max_abs_rocof_error,613,334,236,3.0326139885906236,0.05325531077891424,6.5125599407725625
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,pair,SG_GFL,2_10,pair_rmse,333,333,235,0.14331986678898542,0.010754082056896232,0.2239772329870915
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,pair,GFM_GFL,2_10,pair_rmse,167,167,142,1.2056061232185744,0.37976769159968854,3.4547226690999557
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,10_30,trajectory_rmse,613,334,236,0.2183276505465284,0.060059670893794,0.5925915814251649
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,10_30,differential_rmse,613,334,236,0.2157599541186502,0.010250141864365438,0.538311422925033
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,10_30,nadir_error,613,334,236,0.2819955440857812,0.06600257754325867,0.7184902399778372
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,family,2,10_30,max_abs_rocof_error,613,334,236,0.4937822483399729,0.020630866289138794,0.9562821798026595
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,pair,SG_GFL,10_30,pair_rmse,333,333,235,0.17521479169424312,0.011643749242289425,0.26106655055691935
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,pair,GFM_GFL,10_30,pair_rmse,167,167,142,1.131459808997416,0.299552514976555,3.44132580997903
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,full,trajectory_rmse,13680,285,1,0.031810711468995036,0.010756952938031743,0.04899804530943874
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,full,differential_rmse,13680,285,1,0.03084939398888178,0.0035315283855512653,0.08108360103367242
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,full,nadir_error,13680,285,1,0.036322660921092334,0.020172984222881496,0.09454131424427034
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,full,max_abs_rocof_error,13608,285,1,0.39220244773089935,0.16780233581491494,0.8121885721861033
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,full,spread_mae,285,285,1,0.07799427220750645,0.014153292819233599,0.335244402015447
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,0_2,trajectory_rmse,13680,285,1,0.02757902927656071,0.014031293197060295,0.06555202964366537
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,0_2,differential_rmse,13680,285,1,0.02202711758940114,0.009991353017049561,0.04846331466407483
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,0_2,nadir_error,13680,285,1,0.028436539834554565,0.0205541537834506,0.05244468649616466
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,0_2,max_abs_rocof_error,13608,285,1,0.33099266344126554,0.17317494791784888,0.3179783396397381
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,0_2,spread_mae,285,285,1,0.07710500866011943,0.03451244734767973,0.2256546584233006
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,2_10,trajectory_rmse,13608,285,1,0.021693704625042602,0.008840638887603627,0.04381506754722338
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,2_10,differential_rmse,13608,285,1,0.017080680801142133,0.002462970510107946,0.04250646913045425
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,2_10,nadir_error,13608,285,1,0.025702358411372698,0.009885697334539145,0.06761749871075165
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,2_10,max_abs_rocof_error,13608,285,1,0.19177569897693783,0.009668717484398456,0.4214011500727184
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,2_10,spread_mae,285,285,1,0.053686368726079556,0.01394893814372967,0.18118456286832174
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,10_30,trajectory_rmse,13608,285,1,0.03187492123635729,0.01005499512972665,0.04575253444095739
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,10_30,differential_rmse,13608,285,1,0.030807578290667874,0.0015350048657032421,0.08538944171510737
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,10_30,nadir_error,13608,285,1,0.028781278860195457,0.01201223861426115,0.06508260220289241
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,10_30,max_abs_rocof_error,13608,285,1,0.07630351802160132,0.003502705949358642,0.1668588899075988
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,UNLABELED,10_30,spread_mae,285,285,1,0.08780635995481591,0.010986024583689868,0.40172479670960415
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,full,trajectory_rmse,1560,156,1,0.0439476783401908,0.024403627047489315,0.05914956110582153
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,full,differential_rmse,1560,156,1,0.03880417306308694,0.01057841104057114,0.04661546308357334
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,full,nadir_error,1560,156,1,0.09452809683630804,0.02801503613591194,0.15511516630649566
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,full,max_abs_rocof_error,1468,156,1,3.343078768779454,0.557140888160524,1.8909313784742472
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,full,spread_mae,156,156,1,0.15731786785522198,0.023786061549653494,0.26272222641545884
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,0_2,trajectory_rmse,1560,156,1,0.08407066502905675,0.04688450371906849,0.16353528473552278
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,0_2,differential_rmse,1560,156,1,0.06114651637339971,0.03202125085517764,0.10609794257914595
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,0_2,nadir_error,1560,156,1,0.10141096845273309,0.03830664977431297,0.15511516630649566
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,0_2,max_abs_rocof_error,1468,156,1,3.343078768779454,0.557140888160524,1.8909313784742472
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,0_2,spread_mae,156,156,1,0.16406055881285456,0.04658127269855232,0.353879424861432
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,2_10,trajectory_rmse,1468,156,1,0.039496325269290686,0.020275626985649026,0.04460761752621384
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,2_10,differential_rmse,1468,156,1,0.030983401094759635,0.003959654699825458,0.028387980965661516
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,2_10,nadir_error,1468,156,1,0.052056647433349694,0.02735976129770279,0.08301209434866905
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,2_10,max_abs_rocof_error,1468,156,1,0.18162853310135946,0.03931883746989963,0.26277137354124547
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,2_10,spread_mae,156,156,1,0.15357610627949753,0.009547811806934786,0.24917510542760185
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,10_30,trajectory_rmse,1468,156,1,0.035837846074446275,0.017296410784392903,0.04226002509548168
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,10_30,differential_rmse,1468,156,1,0.030198114434070337,0.003281212207475504,0.028293570346600815
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,10_30,nadir_error,1468,156,1,0.03879000707900953,0.017246276140213013,0.046710224263370036
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,10_30,max_abs_rocof_error,1468,156,1,0.0435305543613973,0.019704826176166534,0.030295172822661698
A5_NO_PHYSICAL,47,test,ALL_1000,IEEE39,label,UNLABELED,10_30,spread_mae,156,156,1,0.1581403033897485,0.013233666929954778,0.2583260151557624
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,full,true_spatial_rms,500,500,216,0.5539269011712661,0.017665751851095375,0.8285863587503195
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,full,predicted_spatial_rms,500,500,216,0.260155734809265,0.005324219467395525,0.7614881295461706
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,full,amplitude_mae,500,500,216,0.18817552812347504,0.00678218151133954,0.253076270252814
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,full,rank_spearman,500,500,216,0.14614514672214768,0.009960086894157512,0.4813873961895458
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,full,top1_recall,500,500,216,0.5013157894736842,0.0,1.0
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,full,top3_recall,500,500,216,0.38227203811999133,0.3333333333333333,0.6666666666666666
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,full,top5_recall,500,500,216,0.3892430149447693,0.2,0.8
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,full,true_spatial_rms,116,116,78,0.589465897879561,0.030243481865747,0.9573499362046325
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,full,predicted_spatial_rms,116,116,78,0.4384009656617458,0.02060512535299805,0.9358308617174017
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,full,amplitude_mae,116,116,78,0.17155665583208798,0.03151420851305785,0.2874339714044646
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,full,rank_spearman,116,116,78,0.10643559189076932,-0.005862237420615535,0.32995006513243597
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,full,top1_recall,116,116,78,0.28205128205128205,0.0,1.0
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,full,top3_recall,116,116,78,0.2779969318430857,0.0,0.6666666666666666
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,full,top5_recall,116,116,78,0.3383300460223537,0.2,0.6
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,EXPLICIT_D3,full,true_spatial_rms,135,135,135,0.8244122754563742,0.6519733354473651,1.4645916475198315
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,EXPLICIT_D3,full,predicted_spatial_rms,135,135,135,0.35706901207671543,0.11194438941326679,0.8849186349079292
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,EXPLICIT_D3,full,amplitude_mae,135,135,135,0.26890338006847947,0.17298196033658497,0.561818368317013
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,EXPLICIT_D3,full,rank_spearman,135,135,135,0.1488825056558795,0.1390110188351517,0.46383953901003855
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,EXPLICIT_D3,full,top1_recall,135,135,135,0.6,1.0,1.0
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,EXPLICIT_D3,full,top3_recall,135,135,135,0.4222222222222222,0.3333333333333333,0.6666666666666666
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,label,EXPLICIT_D3,full,top5_recall,135,135,135,0.437037037037037,0.4,0.8
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,0_2,true_spatial_rms,500,500,216,0.09864299305078962,0.004525384170120677,0.30396064707067744
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,0_2,predicted_spatial_rms,500,500,216,0.041304489390717736,0.01249463429605019,0.14005114593706738
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,0_2,amplitude_mae,500,500,216,0.03909618565026924,0.009381251550939895,0.05512555302772693
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,0_2,rank_spearman,500,500,216,0.11027676613494658,0.06309876641153192,0.39215437331269254
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,0_2,top1_recall,500,500,216,0.25,0.0,1.0
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,0_2,top3_recall,500,500,216,0.2784383799003682,0.0,0.6666666666666666
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,ALL,ALL,0_2,top5_recall,500,500,216,0.285899935022742,0.2,0.8
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,0_2,true_spatial_rms,116,116,78,0.18869782202139726,0.06714829810516956,0.38726252267707917
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,0_2,predicted_spatial_rms,116,116,78,0.06845318973499298,0.02351022637668171,0.10872928014000598
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,0_2,amplitude_mae,116,116,78,0.07140804398796553,0.03195083413071108,0.12913600056844635
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,0_2,rank_spearman,116,116,78,0.03535582112200564,-0.05723667040639911,0.20962926776312218
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,0_2,top1_recall,116,116,78,0.1282051282051282,0.0,0.0
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,0_2,top3_recall,116,116,78,0.22474249397326324,0.16666666666666666,0.6666666666666666
A5_NO_PHYSICAL,47,test,ALL_1000,NPCC140,event,fault,0_2,top5_recall,116,116,78,0.2689677843523997,0.2,0.5
