model,reference,dataset,population,system,scope,scope_value,window,metric,n_paired_records,model_records,reference_records,n_paired_scenes,n_groups,group_mean_difference,group_median_difference,group_win_rate,ci95_low,ci95_high
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,0_2,trajectory_rmse,32150,32150,32150,1051,999,-0.04721374437031523,-0.04409773717168797,0.9519519519519519,-0.04921423251830721,-0.04521576236489446
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,0_2,differential_rmse,32150,32150,32150,1051,999,-0.019238198141729043,-0.012469628634513901,0.6806806806806807,-0.021511020419762276,-0.01696953455626505
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,0_2,nadir_error,32150,32150,32150,1051,999,-0.05693351805100566,-0.062364979041001155,0.7897897897897898,-0.061454159604399955,-0.052473497535640366
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,0_2,max_abs_rocof_error,31248,31248,31248,1043,995,0.06276766064457039,0.06858397617313423,0.31055276381909547,0.05362158850960757,0.07204796843843646
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,SG_GFL,0_2,pair_rmse,1051,1051,1051,1051,999,0.02280926765786243,0.007238448404411221,0.4624624624624625,0.017704586304103553,0.028009135743397154
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,ALL,0_2,pair_rmse,1402,1402,1402,1402,1300,0.1032292978150739,0.06149663035303525,0.26461538461538464,0.09535703689026018,0.11129569025448613
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,0_2,spread_mae,1402,1402,1402,1402,1300,0.353767472962864,0.22668728209828692,0.21,0.32638649519685137,0.38098555994811967
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,0_2,spread_mae,403,403,403,403,403,-0.01721767004917294,0.01670329270938127,0.4466501240694789,-0.04960605889361067,0.01536060090579632
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,trajectory_rmse,67802,67802,67802,1402,1300,0.1900298708101416,0.16618919726627324,0.10076923076923076,0.18107505928712733,0.19936150816090006
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,differential_rmse,67802,67802,67802,1402,1300,0.28655611370019196,0.2899917509030395,0.02076923076923077,0.27866915349266674,0.2942845723014126
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,nadir_error,67802,67802,67802,1402,1300,0.05502506105341857,0.03889880806827124,0.3030769230769231,0.04977492278757886,0.060458270264168244
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,max_abs_rocof_error,67802,67802,67802,1402,1300,0.07335237223717231,0.06041056575820081,0.10384615384615385,0.06976908097527605,0.0769726038208759
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,trajectory_rmse,19917,19917,19917,403,403,0.12738529385141273,0.08233663789950219,0.12158808933002481,0.11472421856297285,0.14082542091301306
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,differential_rmse,19917,19917,19917,403,403,0.187321103928992,0.15257008635706876,0.04962779156327544,0.17280682624496746,0.2020435343119026
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,nadir_error,19917,19917,19917,403,403,0.009243102138104307,0.004702564088049634,0.4491315136476427,0.004562617410983819,0.014010510165859327
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,max_abs_rocof_error,19917,19917,19917,403,403,0.04776660313253945,0.04279532628298303,0.04962779156327544,0.04450557419733902,0.051140298979872774
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,0,2_10,trajectory_rmse,32673,32673,32673,1402,1300,0.3559722976215249,0.3658083035590774,0.0038461538461538464,0.3461438350516992,0.3657040270034981
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,0,2_10,differential_rmse,32673,32673,32673,1402,1300,0.3800423920316171,0.3980741810069945,0.0007692307692307692,0.3720717234494671,0.3878487137979999
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,0,2_10,nadir_error,32673,32673,32673,1402,1300,0.07569357160392842,0.07294971285387875,0.17615384615384616,0.07142535001451855,0.07991343024559704
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,0,2_10,max_abs_rocof_error,32673,32673,32673,1402,1300,0.1255783042758001,0.11184161490905908,0.07461538461538461,0.1206335165029955,0.13059895730151327
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,2_10,trajectory_rmse,31248,31248,31248,1043,995,-0.05316706253090667,-0.04147394736570306,0.914572864321608,-0.05638590541051935,-0.04991002737707268
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,2_10,differential_rmse,31248,31248,31248,1043,995,0.1990909902911301,0.19321570941276922,0.007035175879396985,0.19243684630947688,0.20582698241367672
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,2_10,nadir_error,31248,31248,31248,1043,995,-0.039735100954667264,-0.02924637955635093,0.7668341708542713,-0.043034917755919895,-0.036354429953396716
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,2_10,max_abs_rocof_error,31248,31248,31248,1043,995,0.00931852679091632,0.004287789301180475,0.3969849246231156,0.007511906431560021,0.011207353011848767
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,SG_GFL,2_10,pair_rmse,1043,1043,1043,1043,995,0.6219074404442544,0.6385503681017595,0.0010050251256281408,0.6073984516688522,0.6367541643174272
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,ALL,2_10,pair_rmse,1402,1402,1402,1402,1300,0.4431065555689504,0.49164357390959557,0.06538461538461539,0.4274069692063993,0.45823147390037444
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,spread_mae,1402,1402,1402,1402,1300,1.005631902090754,1.2197260931631162,0.1723076923076923,0.9470242002980704,1.0617997878089505
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,spread_mae,403,403,403,403,403,0.5419364644726571,0.7105446587379297,0.23325062034739455,0.42577465191308544,0.6561126146402001
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,trajectory_rmse,67802,67802,67802,1402,1300,0.2368930935019676,0.21222858883426185,0.07153846153846154,0.22674267724160724,0.24737190956007474
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,differential_rmse,67802,67802,67802,1402,1300,0.3520731326698448,0.35819576356310673,0.015384615384615385,0.3434245214795934,0.36065041277658144
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,nadir_error,67802,67802,67802,1402,1300,0.1975510673844483,0.17422950255648934,0.11076923076923077,0.1882715644865812,0.20730118698738811
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,max_abs_rocof_error,67802,67802,67802,1402,1300,0.008998289319841942,0.009780614576748281,0.23153846153846153,0.008314062784519488,0.009678934358815493
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,trajectory_rmse,19917,19917,19917,403,403,0.20705942323853974,0.15647511173100326,0.01240694789081886,0.1915142600624349,0.22332713235863938
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,differential_rmse,19917,19917,19917,403,403,0.2927601626116042,0.2637990487095522,0.03225806451612903,0.27326449657889046,0.3121317106300937
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,nadir_error,19917,19917,19917,403,403,0.16200949705189155,0.11833502784168395,0.05707196029776675,0.14788593446193077,0.17693480652549232
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,max_abs_rocof_error,19917,19917,19917,403,403,0.009724616516240495,0.011568776126084633,0.17369727047146402,0.008644996309050107,0.010767936846432635
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,0,10_30,trajectory_rmse,32673,32673,32673,1402,1300,0.4636243867789995,0.46134355529434934,0.0007692307692307692,0.45247920688124527,0.4746778010815287
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,0,10_30,differential_rmse,32673,32673,32673,1402,1300,0.48702876661713984,0.49435955403735654,0.0007692307692307692,0.4793360682055897,0.4946945871601208
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,0,10_30,nadir_error,32673,32673,32673,1402,1300,0.38030890820902863,0.38083946865509855,0.002307692307692308,0.37016804391081903,0.39031267105924594
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,0,10_30,max_abs_rocof_error,32673,32673,32673,1402,1300,0.013759888391676264,0.017010495723678305,0.26615384615384613,0.012680420570977586,0.014840900474917458
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,10_30,trajectory_rmse,31248,31248,31248,1043,995,-0.0718472078352446,-0.05746645029140232,0.9376884422110553,-0.07592574763227107,-0.06775912049233432
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,10_30,differential_rmse,31248,31248,31248,1043,995,0.25422129725775855,0.2366807153408429,0.0010050251256281408,0.24640329028924493,0.26227486843260917
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,10_30,nadir_error,31248,31248,31248,1043,995,-0.06509481596314004,-0.04982483002822846,0.9125628140703518,-0.06922214965111427,-0.06105015529995484
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,2,10_30,max_abs_rocof_error,31248,31248,31248,1043,995,0.004224530513330235,0.00357368260267235,0.3698492462311558,0.0035257068482473907,0.004917239496921724
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,SG_GFL,10_30,pair_rmse,1043,1043,1043,1043,995,0.8294633531976909,0.8381067105759311,0.0,0.8153860430079217,0.8438203921658899
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,ALL,10_30,pair_rmse,1402,1402,1402,1402,1300,0.5549757482625122,0.6034970659377044,0.05692307692307692,0.5360028065013316,0.5733370936606849
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,spread_mae,1402,1402,1402,1402,1300,1.2434213760807744,1.5473646408878265,0.16,1.1749341927891797,1.3124468194158128
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,spread_mae,403,403,403,403,403,1.0901421581391646,1.508553569857031,0.20347394540942929,0.9337294693633392,1.2369625619642068
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,full,trajectory_rmse,3941,3941,3941,1029,938,0.3472754167296066,0.3209408576723126,0.2899786780383795,0.30621344329741884,0.388892140037725
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,full,differential_rmse,3941,3941,3941,1029,938,0.20878147069962097,0.18109299807311682,0.3091684434968017,0.17067095907911806,0.24705073672172181
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,full,nadir_error,3941,3941,3941,1029,938,-0.01637843090730974,-0.0057945577427744865,0.5437100213219617,-0.021620513310074033,-0.01120253469204245
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,full,max_abs_rocof_error,3881,3881,3881,1025,935,0.253041117561121,0.17697551543690188,0.3165775401069519,0.2232282780159739,0.2845426162124324
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,SG_GFM,full,pair_rmse,1029,1029,1029,1029,938,0.27917991738915704,0.3728616381133306,0.302771855010661,0.23275509961668717,0.3262501055985359
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,0_2,trajectory_rmse,3941,3941,3941,1029,938,0.14828475875913627,0.09614347619751958,0.2857142857142857,0.13236421752680738,0.16384109346352427
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,0_2,differential_rmse,3941,3941,3941,1029,938,0.1483096295523642,0.10055312184166441,0.2995735607675906,0.13305626340517984,0.16353527704639456
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,0_2,nadir_error,3941,3941,3941,1029,938,-0.0016329988426124972,0.0019305236637592316,0.48507462686567165,-0.006483561799517367,0.0031366976283291803
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,0_2,max_abs_rocof_error,3881,3881,3881,1025,935,0.3736609405758952,0.31615328307699786,0.2545454545454545,0.3389304329928193,0.4097437873851772
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,SG_GFM,0_2,pair_rmse,1029,1029,1029,1029,938,0.24795785413636864,0.17514291148680622,0.244136460554371,0.22558846571375188,0.26975513543053486
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,2_10,trajectory_rmse,3881,3881,3881,1025,935,0.34982413497027004,0.3350002326897719,0.28342245989304815,0.3112339930515148,0.3885857985584555
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,2_10,differential_rmse,3881,3881,3881,1025,935,0.25529045557516405,0.26027690851509144,0.2727272727272727,0.21968382256869454,0.2905402769371392
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,2_10,nadir_error,3881,3881,3881,1025,935,0.39281301791634554,0.2981930399934451,0.16684491978609625,0.36357848221982386,0.4236487093511297
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,2_10,max_abs_rocof_error,3881,3881,3881,1025,935,0.049737431236693254,0.02872493147230648,0.41818181818181815,0.03764988478211962,0.06213287523783956
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,SG_GFM,2_10,pair_rmse,1025,1025,1025,1025,935,0.3356982868129924,0.4008373719153082,0.2374331550802139,0.291926620403105,0.3786778480941283
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,10_30,trajectory_rmse,3881,3881,3881,1025,935,0.3603982511667375,0.32535098738753654,0.28556149732620323,0.31441927168392336,0.4060457262426181
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,10_30,differential_rmse,3881,3881,3881,1025,935,0.20036928048386396,0.18414954610904902,0.32085561497326204,0.15695853163732804,0.24294595168547214
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,10_30,nadir_error,3881,3881,3881,1025,935,0.3760272842639262,0.3560960615674655,0.27058823529411763,0.33426659999020997,0.41688425671230517
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,family,1,10_30,max_abs_rocof_error,3881,3881,3881,1025,935,-0.0011550128270353594,-0.0002942952172209819,0.5026737967914439,-0.006476712310424145,0.0041241682571143655
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,SG_GFM,10_30,pair_rmse,1025,1025,1025,1025,935,0.27746995094548355,0.4134699488289569,0.32085561497326204,0.22471243017284054,0.32856645911871624
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,GFM_GFL,full,pair_rmse,678,678,678,678,637,0.5345634120311217,0.543821231383581,0.2150706436420722,0.4794484857112345,0.590664831046807
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,GFM_GFL,0_2,pair_rmse,678,678,678,678,637,0.1875292022178227,0.0830583981499602,0.39089481946624804,0.15993368341427455,0.21514669604234835
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,GFM_GFL,2_10,pair_rmse,672,672,672,672,632,0.5201079757302589,0.5419502541185135,0.24208860759493672,0.46443584036130303,0.576916828914792
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,pair,GFM_GFL,10_30,pair_rmse,672,672,672,672,632,0.578002833869896,0.5816334332618525,0.189873417721519,0.5182419759474692,0.6383297891259435
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,trajectory_rmse,25288,25288,25288,494,494,0.3359050512342395,0.2762277295944564,0.0,0.3210337009325528,0.3508041676787284
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,differential_rmse,25288,25288,25288,494,494,0.413113957033735,0.39771255219883783,0.0,0.4041688956131983,0.4222573509688649
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,nadir_error,25288,25288,25288,494,494,-0.02124016695249146,-0.024158202917991416,0.6437246963562753,-0.02538174155904237,-0.01709948294313883
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,max_abs_rocof_error,25288,25288,25288,494,494,0.16531625423994542,0.1494910492749419,0.10728744939271255,0.15353350074543978,0.17715489113592597
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,full,spread_mae,494,494,494,494,494,1.516525365679728,1.7003545127683444,0.048582995951417005,1.4403508187615572,1.5936517898179552
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,trajectory_rmse,25288,25288,25288,494,494,0.04099532436980742,0.027339701475748213,0.2651821862348178,0.03607602229004846,0.045917180180402264
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,differential_rmse,25288,25288,25288,494,494,0.0845823713855525,0.060323670544454665,0.010121457489878543,0.07884057837568073,0.09039377888611998
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,nadir_error,25288,25288,25288,494,494,-0.01690439799665737,-0.020628327722727775,0.597165991902834,-0.021458791645096002,-0.012285575226570531
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,max_abs_rocof_error,25288,25288,25288,494,494,0.17863864932202905,0.15387953793041367,0.11133603238866396,0.16536208359243362,0.19190797397153364
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,0_2,spread_mae,494,494,494,494,494,0.8291577396415885,0.8442094271283813,0.02631578947368421,0.7919270422665118,0.8659010032527394
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,trajectory_rmse,25288,25288,25288,494,494,0.3096202167804676,0.25264797093703184,0.0,0.295470976302034,0.3236999959999645
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,differential_rmse,25288,25288,25288,494,494,0.3963290344768134,0.38026112604664986,0.0,0.387268610585588,0.40551317017666405
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,nadir_error,25288,25288,25288,494,494,0.12703598933049368,0.09609499697781046,0.03441295546558704,0.11873617580146431,0.13540722868196747
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,max_abs_rocof_error,25288,25288,25288,494,494,0.1289649435733609,0.1190454768533298,0.022267206477732792,0.12323078806710473,0.13470529397875913
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,2_10,spread_mae,494,494,494,494,494,1.723439415866412,1.6803741969200523,0.020242914979757085,1.66221199064742,1.784359921352069
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,trajectory_rmse,25288,25288,25288,494,494,0.35722754302440385,0.2966490176576733,0.0,0.34142470444213163,0.37306681827296906
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,differential_rmse,25288,25288,25288,494,494,0.4355261019987681,0.4283901519557349,0.0,0.42573243956435247,0.4454424851837505
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,nadir_error,25288,25288,25288,494,494,0.3092530866998263,0.24946103441055872,0.0,0.29498227514552117,0.3236580727769351
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,max_abs_rocof_error,25288,25288,25288,494,494,0.013469398713948505,0.01604921787840878,0.14979757085020243,0.01228097073500355,0.014654704926344356
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,line_trip_nk,10_30,spread_mae,494,494,494,494,494,1.5024965082088684,1.7013428769540042,0.09109311740890688,1.4062505864482848,1.5996345299264054
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,full,trajectory_rmse,1505,1505,1505,38,38,0.2688435471144381,0.25441373343507306,0.0,0.23652218838435551,0.3026321537540589
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,full,differential_rmse,1505,1505,1505,38,38,0.2844839362599572,0.2787570748780738,0.0,0.2577251818969572,0.31251456633179353
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,full,nadir_error,1505,1505,1505,38,38,0.035431195798059846,0.035000433836228625,0.07894736842105263,0.02682523966629777,0.04354692100008825
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,full,max_abs_rocof_error,1505,1505,1505,38,38,0.1899186945963642,0.21086559000892635,0.0,0.16924509580626704,0.20929521980250865
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,full,spread_mae,38,38,38,38,38,0.9310481359088305,1.142147305467578,0.10526315789473684,0.699449130806789,1.145891567667671
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,trajectory_rmse,1505,1505,1505,38,38,0.0699404241947338,0.07545622114407291,0.0,0.06090634737707388,0.07899474004687654
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,differential_rmse,1505,1505,1505,38,38,0.08435165991121969,0.08578072511473697,0.0,0.07259520884370829,0.09630587993492112
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,nadir_error,1505,1505,1505,38,38,0.05683630325076944,0.07999882355968645,0.07894736842105263,0.04453348571238151,0.06797825005352766
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,max_abs_rocof_error,1505,1505,1505,38,38,0.26749224776063873,0.28995038528679973,0.0,0.23601495557622731,0.2980215274810645
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,0_2,spread_mae,38,38,38,38,38,0.4885037550802022,0.4881599840690952,0.0,0.4603751184178323,0.5169765363266365
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,trajectory_rmse,1505,1505,1505,38,38,0.24009010783045992,0.2150235372828369,0.0,0.21043816898264608,0.27128128451132694
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,differential_rmse,1505,1505,1505,38,38,0.2683981955049379,0.23717717470355246,0.0,0.24070908201067323,0.2982091556827934
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,nadir_error,1505,1505,1505,38,38,0.1320073450000565,0.1201378877499494,0.0,0.12035894687072422,0.14429677927116297
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,max_abs_rocof_error,1505,1505,1505,38,38,0.07839694582860547,0.07324914127252896,0.0,0.07022788668443394,0.0871118399024247
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,2_10,spread_mae,38,38,38,38,38,0.8788710546807357,1.0311675616071252,0.13157894736842105,0.7162233382742411,1.0361445855251414
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,trajectory_rmse,1505,1505,1505,38,38,0.28764627747449734,0.2736994827147641,0.0,0.25284751092971774,0.3239422907578982
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,differential_rmse,1505,1505,1505,38,38,0.2975603792244299,0.2964018297601382,0.0,0.2703215691055293,0.3258373075498834
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,nadir_error,1505,1505,1505,38,38,0.24465366887382986,0.22441516495531788,0.0,0.21420781135747066,0.2769285908176227
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,max_abs_rocof_error,1505,1505,1505,38,38,0.0016278355492787883,0.0012641023645771604,0.42105263157894735,-0.000882639856518544,0.004355525675005991
E1_GRAPHICAL_DEEPONET,G0_BALANCED,wecc1600,USABLE_1402,WECC179,event,load_change,10_30,spread_mae,38,38,38,38,38,0.9961734064829307,1.2849447711370885,0.13157894736842105,0.7031085171793392,1.270449704954904
